hash_order_id,order_created_at,hash_placement_id,order_status_code,order_status_code_changed_at,GMV,reward_author,,
CF8B22995E08F5724A21E8EEF43CE11058FCBEECF6D3ED2759139706EB5CAE0D,2025-08-06 21:00:00+03:00,31552E25B8D7BF4702E32BF8CC57D1758CD8CC5F3D674DEB6A3FECD3DB030012,5,2025-08-22 22:00:00+03:00,1679.0,420.0,,
AD9619EA7F7BEED261B964CAD016CB33107D53E117D152DC65AE50E7694A4C70,2025-08-06 21:00:00+03:00,2EF3E96B08246ED0E61A5A14F966604F022F0ACB0A809964794F3E52A29ACC8D,5,2025-08-25 21:00:00+03:00,2195.0,549.0,,
9B3FB7D67CFB1524A4DA5C7092C089B89121A2EC3E91DA9DEB930257F0FF3983,2025-08-05 21:00:00+03:00,B4151F719ECBA21E53967487DAB6A33A0F78A28D326657DFFEC4EB7DF24A22E2,3,2025-08-07 19:00:00+03:00,3276.0,819.0,,
CF6685400B754EAEC4F6BB7D187B99B129531ECAD6E81FF47D8C0E1C5D594259,2025-08-06 05:00:00+03:00,B4151F719ECBA21E53967487DAB6A33A0F78A28D326657DFFEC4EB7DF24A22E2,5,2025-08-23 22:00:00+03:00,3276.0,819.0,,
2ECE4BC0DD01DF501E6DD073852F5083579CF0299ED99C7E17CC0308966497A7,2025-08-06 10:00:00+03:00,2094611735C67E9FFBBBB0F5F5A53566BA2B4ECF9CFAD1CA44AF0AE29586CEF9,5,2025-08-21 21:00:00+03:00,2949.0,737.0,,
2AECDE7ABD66F828DB8E0A7313B1A7273F781EE54A204AD896C9DCA455DDB1C5,2025-08-06 05:00:00+03:00,9F704BE9549C77A778ADBB041AFA0EC130EB9DBECC83F04E87B3620FF270CC35,5,2025-09-02 21:00:00+03:00,1076.0,269.0,,
390CD39B7A6A6832D41B66FB0AB32550E043AEB690A04F9C2D8DE6904BA0CE07,2025-08-06 08:00:00+03:00,BDEFB4A536493F2B94DC9CA4D5FB764203B1E22C3AF51421136CB30B85C7926E,5,2025-08-25 22:00:00+03:00,1197.0,299.0,,
C7A49B9FEDFA779A48836D5F2D2145AAE80491E9463F2E43C138B1E5455E33BB,2025-08-06 09:00:00+03:00,24C1A1B4673EDBCF63C14F113BD4E80FC7616A555CDE6711DE23426C927504A1,5,2025-08-24 21:00:00+03:00,2798.0,700.0,,
C829BEAC22C6CEBF5CA875629C8A1C1F1263AD7C4B0467D58F1305B9142C93FE,2025-08-05 23:00:00+03:00,DE1434088E7C9FE73F39A97045220382BC4401ED07286C1B54793E3C5C4C73EF,5,2025-08-22 21:00:00+03:00,2127.0,532.0,,
B44B8E4DB63B122898EAC115D883DE9366D50DFAA97BEDBF4BB8A8A009C0A565,2025-08-06 20:00:00+03:00,14196139F156EFD9E7C9FFAE0925F2ED12000E792106B82CD3E5BD762019AAA7,3,2025-08-09 03:00:00+03:00,7146.0,1786.0,,
ECF5E45F3B8CCAAFCA35FE9820060A0D7A23E452BAAB1DF24BB12B2649FF905F,2025-08-06 20:00:00+03:00,14196139F156EFD9E7C9FFAE0925F2ED12000E792106B82CD3E5BD762019AAA7,3,2025-08-12 23:00:00+03:00,7146.0,1786.0,,
9BCC1B41E52596C736FCFA3E59B1FD644683E5F043E660A0F5417C23F432F3C4,2025-08-06 07:00:00+03:00,176669CD42C2E4DC6F95B3D0B3555DF2D7DDD7A27C6543CC6F57ADCADD03DE28,3,2025-08-12 16:00:00+03:00,7792.0,3896.0,,
F99668E4D7A85641263E791EF8B83A7877B1C001BD8CA35FB9E625FB243821AA,2025-08-06 11:00:00+03:00,176669CD42C2E4DC6F95B3D0B3555DF2D7DDD7A27C6543CC6F57ADCADD03DE28,3,2025-08-23 22:00:00+03:00,7792.0,3896.0,,
B218CAFED44EC55FD218C0AFE0B1202F9D1E44709F1728BA0964341F99E3E7F7,2025-08-06 17:00:00+03:00,A3F2F3AC84678FC72C7B3A3112FE7B0E5F7D18A8D758976B024D8D7DCF418834,5,2025-08-22 21:00:00+03:00,1679.0,420.0,,
0D7FFD65E83980C34FA968A66B2AB1428073B9D0A158344070CD23B8EB9484A5,2025-08-06 19:00:00+03:00,A3F2F3AC84678FC72C7B3A3112FE7B0E5F7D18A8D758976B024D8D7DCF418834,5,2025-08-27 21:00:00+03:00,1679.0,420.0,,
069F9F794B2B6E2D7BB4174638B506F652B7F95A7D98A51505E3123D3A901618,2025-08-06 21:00:00+03:00,FF88CFDC9D188B063742185AF8026C06A32BE882E5E1247AB9680AF86339C779,5,2025-08-23 21:00:00+03:00,1679.0,420.0,,
998D1538711C532C97567B31C736F6C5BAB7A43C7BAE032088A7F5ABF6724FB7,2025-08-06 18:00:00+03:00,FD06A39A7CC6F127B3F16DD9032806278752B22F5CE601E389B1DA04B908DF79,5,2025-08-25 23:00:00+03:00,1468.0,367.0,,
D4C662DF36DC5668F5BAC4FB658C74B9F9725BAEEAD760B5F18CB8C078ACF439,2025-08-06 21:00:00+03:00,4401DFBD4B7FAAF470F94888CCA5B473F0590E10C3799088BE66CEF7DA7238F5,5,2025-08-25 21:00:00+03:00,3693.0,1847.0,,
5409DAB8489F678E923BF4CD8418A32F3ECD7546D923CAC6C08005A32FE0FD09,2025-08-06 15:00:00+03:00,2C5B9682DAFADC569858029D194A0BC6E5DF569022E9B545C26ADC9B8BC47373,3,2025-08-06 23:00:00+03:00,1188.0,297.0,,
E02C909796CF3B6722C57E9E91FE745A6140AF45419C83EBDDD389C912B7722C,2025-08-06 15:00:00+03:00,EFD2F8591516DE34E1FE3F29D507E2BD4AD6AA0CC9F3E44C0541B3CF0CBE8109,5,2025-08-28 21:00:00+03:00,2798.0,700.0,,
398EE63DB49A57F8DD76960F521B7472AC24A29856C7A9B5DC16F9A335CA2596,2025-08-06 11:00:00+03:00,0920E5E9BC02819EF4CF438E0F4B5DC95F477DE300A001DEE31E7587C9E2EBD4,5,2025-08-23 22:00:00+03:00,14064.0,3657.0,,
E4B17C02B3C4C17857A0DFBF905AA440BAA26222FC228E09CF04B4CB84BDC69A,2025-08-06 06:00:00+03:00,0B31C0155C83C5FDBFF532BFE3E43DFE547938DF26DD9092DF0EB46BD7900B0C,5,2025-08-21 21:00:00+03:00,1808.0,452.0,,
9523F8069D6AF8352AF95CDB657558952C5E82E8C3683C558977D15E3D4F5BB9,2025-08-06 14:00:00+03:00,137FF590F6F44FAB155A3245D39EDB5C1423006E94F9378152576C9A9DA1B04B,5,2025-08-27 22:00:00+03:00,1330.0,333.0,,
7A6BC8EB409A8B8FDCAF200F7760BCC83DD68517B5E72705FBC4A5567D65680A,2025-08-06 19:00:00+03:00,048F3A500F566C7C29CBFEE2982F4B1252C4676F04DD8C6D36949251C54BF41D,5,2025-08-27 22:00:00+03:00,6845.0,1711.0,,
2D7FD6564E242ADF0B2EE295608B8742A66D588AFDF3512DB7EEE3EBC7F64565,2025-08-06 22:00:00+03:00,B200F1DBF325F5DEAEA3EB31BC0F02E20EB9E2A7C631C128F9F217D11544C28E,5,2025-08-28 23:00:00+03:00,12910.0,3228.0,,
F45A65AF87C0DF52E6F7F64139A5BEA5F58FAE58B88F253CDE63312AA2D0A475,2025-08-06 21:00:00+03:00,B200F1DBF325F5DEAEA3EB31BC0F02E20EB9E2A7C631C128F9F217D11544C28E,3,2025-08-27 23:00:00+03:00,12910.0,3228.0,,
B375FF4F780B98B6E024BC3B42F1AF25979854D9A6276C0D506344CC0CB3A3E3,2025-08-06 21:00:00+03:00,B200F1DBF325F5DEAEA3EB31BC0F02E20EB9E2A7C631C128F9F217D11544C28E,5,2025-08-24 23:00:00+03:00,12910.0,3228.0,,
E9AAD690583F8668EA05FD5A26BFFEB399F8411A064F10DCF37C27C4B7E0A20C,2025-08-06 21:00:00+03:00,B200F1DBF325F5DEAEA3EB31BC0F02E20EB9E2A7C631C128F9F217D11544C28E,3,2025-08-15 00:00:00+03:00,12910.0,3228.0,,
C90E2B3BA2FCBE460E84177FBF438FB318ABD8CB0E2A51F61B7CBA07495CF835,2025-08-06 21:00:00+03:00,B1214441EDFB8BEA57C16D74AACBCDFBCBFCCB580D87759B8AB8067994F3901C,5,2025-09-01 21:00:00+03:00,17219.0,5166.0,,
0A2079BA8F1A4910F976035229E2A8B179B3ED5114D5CC037350738414B9AE3C,2025-08-06 04:00:00+03:00,18FB42C6B3E2779C4D91A5C331D7D707152BB1D1AFC91CCE123A6151E5866364,5,2025-08-21 23:00:00+03:00,2152.0,538.0,,
C490B9ACDFE73AF7CAEB406611CE71A09BFCBBD8B9D04033B1B60B4BDB2B1F72,2025-08-06 10:00:00+03:00,18FB42C6B3E2779C4D91A5C331D7D707152BB1D1AFC91CCE123A6151E5866364,3,2025-08-12 15:00:00+03:00,1076.0,269.0,,
D118A4C376B78BC0B0E76E205139321F4E17CB574C3F8E585885E9E1177C34AF,2025-08-06 11:00:00+03:00,431C7763DD8E865642B274396502EEC371C816351BF694509FE3AECED0348527,5,2025-08-29 22:00:00+03:00,4645.0,1161.0,,
7A26E38437503394A5A94185EB4D7EE851B4C68D70EA2884A7A1FB201BB07867,2025-08-06 07:00:00+03:00,6CB2A32F644C36C1F8023E897D94A15020ACCCC9C5D1A5B819F7B86EFFD400B2,5,2025-09-17 22:00:00+03:00,2131.0,533.0,,
AB72DF331D4E62C2A1EB68B9BBCF5CAC215B0D1BAEB03E3216D3D851B4A00998,2025-08-06 21:00:00+03:00,D61B2487B48B794DA38554CB70E7CBEF36230C6102ED6BB947BDF5D592BB3675,3,2025-08-23 02:00:00+03:00,9324.0,2331.0,,
D6196D85E1BBEAC80BB35970E91E3159F8B31B2DD40C6501077217AA0381A97C,2025-08-06 21:00:00+03:00,1907E0EE827CB48C04A170B80C97E57BA7046788B716EC67C3992BE6BD89E737,5,2025-08-22 21:00:00+03:00,3444.0,861.0,,
5E097E52A09AE93AAAAF0F1B8035FE49A928E2FF7E479AA5E18735C6D5CE58BA,2025-08-06 22:00:00+03:00,87FF264258BB1F8B0FB188378223C5BB385DD6043D1797308894727EF9D9FE34,5,2025-08-23 21:00:00+03:00,4843.0,1453.0,,
2F3F3FFF535E39EED71456FE7C9F5A009BFFAFC7CA12640C77788E0364DD509F,2025-08-06 21:00:00+03:00,0EC0A3A40322371125F6EF9B944F9A44B06B2A8F13B9687835B2D72BDAB4E0BA,5,2025-08-24 21:00:00+03:00,2208.0,552.0,,
172A77E8E2202C029639B3EEADFAE9BB05C17E84C8AE340281588469914010F2,2025-08-06 21:00:00+03:00,0EC0A3A40322371125F6EF9B944F9A44B06B2A8F13B9687835B2D72BDAB4E0BA,5,2025-08-23 22:00:00+03:00,2208.0,552.0,,
D5088BD2AB705AC89A10123991A047FC2FDB289601693875ADF19C2F87C03645,2025-08-06 22:00:00+03:00,02BE6761F02F2291C1FE54C103440F7B9BA65DA74DC84F1E08736D7A67824643,5,2025-08-23 21:00:00+03:00,3280.0,1640.0,,
ED7893B540E5D9BDE2DE823628A3A4B78CDE4F668E13B42CE8DDF62166035C04,2025-08-06 18:00:00+03:00,B4DE9B9A71FA8FA8B4659D26B2296980D50F98014C8D8769A66CAEE596B5AF9F,5,2025-08-23 22:00:00+03:00,38054.0,9514.0,,
9A4D91E4AD5DCBAFBB15FA0E5E581CB06471AF32A438AD9B30D03D4D786F9006,2025-08-06 21:00:00+03:00,174266834F7F8C4D5E64269B46617070991488E183B16A1605AFF6CC021C711E,5,2025-08-27 21:00:00+03:00,2626.0,656.0,,
54C7578B8445706294AF9E38280E8447A66F029731146CE21090EE43B21C7140,2025-08-06 13:00:00+03:00,174266834F7F8C4D5E64269B46617070991488E183B16A1605AFF6CC021C711E,5,2025-08-21 21:00:00+03:00,2497.0,624.0,,
C3CA9DB74AD590068B18700B0935903BD93B87D53F5EC2C3E703EC369B6B2B83,2025-08-06 22:00:00+03:00,971086C38C255307E19B0C76B44592F8793851DF6EE106260597DB4AC0C4BB67,5,2025-08-25 23:00:00+03:00,12910.0,3228.0,,
28C7D2EF7F39D501186B3816714F3623061EF772DA37AC3EB0B5F441CFF4E814,2025-08-06 21:00:00+03:00,9DC3C205C95553E64C81598BAF0E9B60665CE8A518543D578E94DF917E0EAB69,5,2025-08-22 22:00:00+03:00,11408.0,2852.0,,
1742870E3BE384ABF87179872F1DFED2FAD862A2A471D0C0EAFEEDD8D0B6CA0E,2025-08-06 22:00:00+03:00,AD98D187018BD41F1C6B32F3EC5BDDA59A4505DC7178BEA52F36E0076F7017BC,5,2025-08-22 22:00:00+03:00,8442.0,2110.0,,
7C9803A6EE7AB178D5C2599AAC7E4F83AED30B80C59BD6F59BE9D4D26AD0D94F,2025-08-06 20:00:00+03:00,BADEB4CDE5772BEE3C0FDDA57C6062273B82FE8F961342CCDDAD6B8513755FD6,5,2025-08-24 21:00:00+03:00,2040.0,510.0,,
3AA75AA83ED34729D657EB854AB6167B3BD3B968B6597A0989A6E48EAFDDD613,2025-08-05 22:00:00+03:00,99E0A008EF1BE887B8EC0CBD42D7E5107B4309045399286F9329454EBC492E92,3,2025-08-07 08:00:00+03:00,6505.0,1626.0,,
7E94AFD98D4B48AB0C969F6CF0ABB40ACB2BCD223F0652AF4144D6EBE943823A,2025-08-06 08:00:00+03:00,99E0A008EF1BE887B8EC0CBD42D7E5107B4309045399286F9329454EBC492E92,5,2025-08-23 22:00:00+03:00,13009.0,3252.0,,
C7B4D627EDB24CDD394EC9E10AC357751585D27BB43F82FF3B4D142229B8FC74,2025-08-06 15:00:00+03:00,99E0A008EF1BE887B8EC0CBD42D7E5107B4309045399286F9329454EBC492E92,5,2025-09-03 22:00:00+03:00,6505.0,1626.0,,
EC8F018EE173D0D7CDB4807429D73F3D7805B0018B64C1A97140E0B706DB8CAE,2025-08-06 17:00:00+03:00,99E0A008EF1BE887B8EC0CBD42D7E5107B4309045399286F9329454EBC492E92,5,2025-09-03 22:00:00+03:00,6505.0,1626.0,,
3B4FE0F0182E15C341977F1C7A1890DBABB47D4A92AE59CC1F5AAD3A4C46C23A,2025-08-05 22:00:00+03:00,8E41B427C632C3558B0F238AAB7B229FA48FE99175DD592CB3A54F07E492344F,5,2025-08-26 21:00:00+03:00,7000.0,1750.0,,
4D882D31C31829207289F0DE6829D2E8739E27A407247ABB43F9F7068EF1DBF2,2025-08-05 22:00:00+03:00,8E41B427C632C3558B0F238AAB7B229FA48FE99175DD592CB3A54F07E492344F,5,2025-09-21 22:00:00+03:00,7051.0,1763.0,,
ACBD1425FFD5304FA565BF296C5ADBFC8D42F5E7A13BAB5E1B458021B27486EB,2025-08-06 12:00:00+03:00,8E41B427C632C3558B0F238AAB7B229FA48FE99175DD592CB3A54F07E492344F,5,2025-08-25 21:00:00+03:00,7056.0,1764.0,,
360556F5D665CEE75E05CC4D208E90972AF8A4BABDA672E2B27F9A70FC86E0BC,2025-08-06 08:00:00+03:00,21E3436522819A7F6043C5285FF38FAE53A2DF3E2BAB294E61F2533D91636E7A,5,2025-09-02 21:00:00+03:00,3013.0,753.0,,
727F1CF0F2254148B6439B2424EFF7F05C6864A3DDC709D299D1AA9CF486B4DA,2025-08-06 08:00:00+03:00,52B403A5AFCE9154B1E9E2A47D3996F25836018C52F9C5CE4FEBAC7A923B092F,5,2025-09-04 23:00:00+03:00,1700.0,425.0,,
887D4A13679FB9B6A4595D26DE00C43565EDD8D2BF602717680DD2B94D7F4348,2025-08-06 10:00:00+03:00,52B403A5AFCE9154B1E9E2A47D3996F25836018C52F9C5CE4FEBAC7A923B092F,5,2025-09-08 21:00:00+03:00,5006.0,1252.0,,
DCB581B502342BCB98F958AC2D29E217FE06FD571843600697D6444A7FA632FC,2025-08-06 22:00:00+03:00,7B21A1A73C289E21239B4B5EC3AA8BE125A13E6F99A11121B1C8AE3D5FBC49C8,3,2025-08-21 21:00:00+03:00,1291.0,323.0,,
BDA7570171C77105E5365AF941120297ABCECFD4D4819467C06BF00FA7B50370,2025-08-06 22:00:00+03:00,7B21A1A73C289E21239B4B5EC3AA8BE125A13E6F99A11121B1C8AE3D5FBC49C8,3,2025-08-21 21:00:00+03:00,1808.0,452.0,,
6829B6317969D76FF97649501999129B9FDBCCC16BCC85AF0EA812D5AEFACC33,2025-08-06 22:00:00+03:00,7B21A1A73C289E21239B4B5EC3AA8BE125A13E6F99A11121B1C8AE3D5FBC49C8,5,2025-09-04 21:00:00+03:00,1808.0,452.0,,
8FC05948B0F67859AD0FF4AC71B105EF636042139DF54C3A92104E4528E9EC76,2025-08-06 22:00:00+03:00,2B839DB54EDF88BAF3385D02212C8490700D78C30E6DE1D9D9F8437376570FAC,5,2025-08-24 21:00:00+03:00,14201.0,3550.0,,
2B16B3022A8B4F9002E249935DE0C113E26471C9BDFFDCF0D00DAFA2FA72E718,2025-08-06 21:00:00+03:00,2C787B150279C51EE7B28C07BF8D0BE9AA59FF0C71F883565EB124607F0F7745,5,2025-08-25 22:00:00+03:00,5592.0,1398.0,,
EDEDAC5DB280586F534CDE4F69CE2C134D2360D6B5DA3C3EBC400494CC016E78,2025-08-06 09:00:00+03:00,0EDF214073C0F59D86966B6E317FC25560446A280C1E2DB0621CDBC2E87936C9,3,2025-08-11 19:00:00+03:00,4292.0,1073.0,,
443FA74FD9A4B8694E64A341DDAFEBC17065A643BACB33040C8D3916552AB8A6,2025-08-06 19:00:00+03:00,426EF8B7AFC6A713FA0857E6A94309AFB4D676E59487921AB2424A60632E85B8,5,2025-08-25 21:00:00+03:00,3435.0,859.0,,
8B46C19AAAB2B7D9D2E489F44BA2D597D48664141F850E2E4F48AF25268CF178,2025-08-06 22:00:00+03:00,66589A14CA0F7E3542CF6A155C5B43BB852322D7EDCE7B10AFF107FF9A362CFC,5,2025-08-23 22:00:00+03:00,2243.0,1121.0,,
8BDC86F09B977DA43E212DE0C0CC25B8FD51C0319EAF1F9F213A45DB35166451,2025-08-06 21:00:00+03:00,398FD2E543DB24FBC389D39F5EEC812FC78F76E806B19397B22A62F1FD7E3C73,5,2025-08-22 22:00:00+03:00,10370.0,2593.0,,
76BA9F53178F2E5F394EEF663EC92CB120DC2E4DCB01C12A7F77B0763092BBA6,2025-08-06 22:00:00+03:00,A6D5EA163D1FF86CBE92305CABEC0A697669A39F55AD0C018EADC1952A33F878,5,2025-08-29 01:00:00+03:00,7542.0,3771.0,,
A172391DA3195850585B2EE459FD33FDF248843F8A97D80FFF91B75727DD69DB,2025-08-06 21:00:00+03:00,3E3957CE5ED1A1D9D9D02B1551145C6D19DCEA89B69B5381E00D218B7DAA19D6,5,2025-08-26 21:00:00+03:00,1593.0,398.0,,
DA76B83CDAAF4228086CFA2D39BE87156810F774B96A76A90415C442C7324E31,2025-08-06 00:00:00+03:00,A697CD0AE3EB620BB1214C52C1DBF2F3A480E8B1B97CFD538A42038329FF1D06,5,2025-08-27 21:00:00+03:00,2114.0,1057.0,,
624676D8A5A3A35C902DCC7F4045812CC6FE93546436A29AEB158883A9C33B9D,2025-08-06 17:00:00+03:00,A697CD0AE3EB620BB1214C52C1DBF2F3A480E8B1B97CFD538A42038329FF1D06,5,2025-08-22 22:00:00+03:00,1989.0,994.0,,
A69BAB3A432F8BE46DBA47BCC07A462D66340A6D335D93B88F68C2179B284526,2025-08-06 10:00:00+03:00,A697CD0AE3EB620BB1214C52C1DBF2F3A480E8B1B97CFD538A42038329FF1D06,5,2025-08-27 01:00:00+03:00,1993.0,997.0,,
F16BF54F1185D6C86843EDC5B44C71E805053E64E17CA3117EFAE7410ECF70F8,2025-08-06 19:00:00+03:00,D2488D1624E20E785602466DB2A2460BDC184B438D3657D5BB7542585FB0023C,5,2025-08-22 21:00:00+03:00,15097.0,7548.0,,
77010346AA4676FA4B268E5D2E6138C7A9CF2268E8B4FABB4AC5B38577BAF192,2025-08-06 16:00:00+03:00,1AE0A9288AFFADC6C87A6D804C72FDCED8EB1142F3E3D2853B41CBF148FC8AE5,5,2025-08-24 21:00:00+03:00,4421.0,1105.0,,
37CE2AF9EF52CC6FA28A319E5BDC94B0DA7FFCEB01938AA33A6B7BDF91303A3A,2025-08-06 21:00:00+03:00,967ECE0E7B4B9C88F9FF59F9312B9B7612D956D3BF883316CAEB92A800E2DC44,3,2025-08-11 18:00:00+03:00,5493.0,1373.0,,
3EB87768F1015B663F0FEF26912591A7789783531002A4D9D174DA0E137930EC,2025-08-06 21:00:00+03:00,2E57AB2001F6C4D72A2900358887014CE006154C01ECD375CBF99D5D76E18111,3,2025-08-11 18:00:00+03:00,13465.0,3366.0,,
4582D47727A9403D7FA236D6569F4F711F2D6CC85DAAD894EF4D4516DD8CFB24,2025-08-06 16:00:00+03:00,7CA01A22D3F94BB2D4B98B5D710A470C770DBA2876812C5F95552CF1B3299AC1,5,2025-09-03 22:00:00+03:00,3461.0,865.0,,
90241EEAA3695B0BFBE9EEEB0A4104A1C0C92E97EBAFF026805A43F337D3B5EB,2025-08-06 11:00:00+03:00,2E6AB241AEBE52708E0CFF2F5D1EAF622663698B4DBDC2B8F2C50EEC5637A6EC,5,2025-08-21 21:00:00+03:00,10327.0,2582.0,,
62CEF55AC1779B6E82920A75F671CE6168987285613C159AD6A6A10AE1C9C8C0,2025-08-06 07:00:00+03:00,43405DFB5C3FB7C22C869E354B0BEB615605137F99DB438731D7BCAB1BC0C135,5,2025-08-21 21:00:00+03:00,1817.0,454.0,,
D028EA59535C9CFFD3661C0C41EA200582CE1BA6590C7BEFC8AC1A4E2FEF807B,2025-08-05 20:00:00+03:00,7BA4BC401714E92E9D4D2318EEE3FCA8EA5FEA8EEFA9A548E6E45FBADA9A91CB,5,2025-08-21 21:00:00+03:00,2282.0,570.0,,
159950E1BA2A5CB93656FC97BE5A3A30DE8C346E0A4232A1960BE7F6F60DF691,2025-08-06 00:00:00+03:00,7BA4BC401714E92E9D4D2318EEE3FCA8EA5FEA8EEFA9A548E6E45FBADA9A91CB,5,2025-08-21 22:00:00+03:00,1993.0,498.0,,
8C217C187C8728C8ED6848E3BD6B5CDE7DF5251118FB4DB021E4D7F041EB5E30,2025-08-06 07:00:00+03:00,7BA4BC401714E92E9D4D2318EEE3FCA8EA5FEA8EEFA9A548E6E45FBADA9A91CB,5,2025-08-21 21:00:00+03:00,2282.0,570.0,,
77A8197F477BE9BACE08AE8AFA8959A2CA59BFBE351D767D7BA9EA60008383D4,2025-08-06 21:00:00+03:00,C498F3FE97C0DF55EE8DEA01A72572059B93F42D235A5E439E9C9A1654D6D4E1,5,2025-08-23 22:00:00+03:00,6849.0,1712.0,,
361F035D290095C6A1A00757C6FF6D5208DCB600FD6DD4B130BB42047FE3F08B,2025-08-06 11:00:00+03:00,D4AAD11E698FDB3F54D841485A00C6B68211F97FA03AE2BC8B4D0A107EEBA0D5,5,2025-08-22 21:00:00+03:00,13775.0,3458.0,,
F251F45F8A9B42D152679F2B9BF8FA7D55559ACBB253119832C9ED7C4BE945EF,2025-08-06 19:00:00+03:00,666F1AC545F00C2BDF41A2AD4118B5B86E9B88BEEC9DEAD93E8FDA2ECC216862,5,2025-09-04 21:00:00+03:00,10762.0,2690.0,,
5D5B5778D219E67B6E2A5BAE4847E156D1448969D04E90AF7094673786F32276,2025-08-06 21:00:00+03:00,E026F803DF94A633393A96E5E28A30EEFAA3DACE8F08D1262844D9630B2B549C,5,2025-08-21 22:00:00+03:00,1692.0,423.0,,
C04943E146AB8C6040B953DC3029944735665ED461ECD1FCC658314FDCA6FB3A,2025-08-06 22:00:00+03:00,E026F803DF94A633393A96E5E28A30EEFAA3DACE8F08D1262844D9630B2B549C,5,2025-08-25 23:00:00+03:00,2109.0,527.0,,
D72BD5B8A84BF23053AB8652C91AF419EB8AAB90329FB6D78A0530290975B240,2025-08-06 21:00:00+03:00,E1F3E202D3A0614A043F2BB34205D3885E32A588536389D9EEDDD63D63B14087,5,2025-08-25 22:00:00+03:00,5123.0,1281.0,,
E9AF3C241353A7BCDA984E533FD010119A283675444FE6C6DFCB830A6425A3D4,2025-08-06 06:00:00+03:00,0D4289075C28F526FE64CFB6BA3BA99537DF728032D9B5588D05DEA20F8CD706,3,2025-08-15 21:00:00+03:00,9897.0,2474.0,,
68E639E7EB665F8EC28DD6F67D830D2C1CEEDF20B5C4D9CB79A1532BFFD1DD7C,2025-08-05 21:00:00+03:00,B49DA657956793EA9C4689628EB7F7AC8C830EFEABF56610FC6C86145F1F722C,5,2025-08-25 23:00:00+03:00,1287.0,322.0,,
CAFEE18CC8DB0EFE18C79BA6E2D183E8D0625BB3D0BD9709ACAE2A2EA4F3C823,2025-08-06 00:00:00+03:00,B49DA657956793EA9C4689628EB7F7AC8C830EFEABF56610FC6C86145F1F722C,5,2025-09-15 21:00:00+03:00,1287.0,322.0,,
59D18298AF87F3EAAC371D97F8288AA355505D9E40C23DC155CD34009BCBEFC7,2025-08-06 09:00:00+03:00,B49DA657956793EA9C4689628EB7F7AC8C830EFEABF56610FC6C86145F1F722C,5,2025-08-25 23:00:00+03:00,1287.0,322.0,,
08FA33DEEF194452E8DD3282F2B8D9EC83E992AC28325FD22F40EBAFDBAFEAC0,2025-08-06 00:00:00+03:00,B49DA657956793EA9C4689628EB7F7AC8C830EFEABF56610FC6C86145F1F722C,5,2025-08-20 21:00:00+03:00,1287.0,322.0,,
CBBD5D648F3C9B51C74A198A4D6F0E5D505F221166A77DC1BEB4FD8E9C08DBF4,2025-08-06 19:00:00+03:00,,5,2025-08-23 21:00:00+03:00,2871.0,864.0,,
D74BB702FD667D20AD529F226D192F3BD5AA6B93FF1347777227A5BE73F25030,2025-08-06 19:00:00+03:00,,3,2025-08-25 21:00:00+03:00,2871.0,864.0,,
85B0C3C15F26D510A47269C30B0070B3AC39385478A98F92EE035C859020DFF0,2025-08-06 19:00:00+03:00,,5,2025-08-30 21:00:00+03:00,2871.0,864.0,,
EA3089BBBA0C99D29C5813742E81DDD1D223C776164A2353EA6B5B7094724D69,2025-08-06 13:00:00+03:00,,3,2025-08-06 23:00:00+03:00,2256.0,679.0,,
9BA5A3816D40F9982ED55AFDB5A1BE7FBE61FCA17A83B917776C6E52C7D63D02,2025-08-06 15:00:00+03:00,,3,2025-08-06 23:00:00+03:00,2871.0,864.0,,
0ED08D1EBDBA2A022DCA60F06AB2EDB0431A1B1B6F893F3AD7CA561CDCCC55D8,2025-08-06 20:00:00+03:00,,5,2025-08-27 21:00:00+03:00,2871.0,864.0,,
05133844BFF497E37FD1339314CFAB5DB8085849E76D743168884B9DE2028A91,2025-08-06 20:00:00+03:00,,5,2025-08-23 21:00:00+03:00,2871.0,864.0,,
9CB004D37C8032C9EBD6D4761EB13152ECDC10B3426D081728945F8632EB0B8B,2025-08-06 21:00:00+03:00,,5,2025-08-22 21:00:00+03:00,2871.0,864.0,,
8A9C6BC77BA2A136E43B405924FBDE01FA5471C485CA01CC4FD96A28AF57D96E,2025-08-06 21:00:00+03:00,,4,2025-09-04 21:00:00+03:00,2871.0,864.0,,
5CDABA6D95ACD0979531E1FA0801F8A3DBD1E5727730F70DB234016939DF7F0E,2025-08-06 17:00:00+03:00,,5,2025-08-25 00:00:00+03:00,2871.0,864.0,,
B5D9A65A7E0A93057186C46D5E3F6C1D8600A8BBAFF8F1A6A5456E68E0E358B3,2025-08-06 17:00:00+03:00,,5,2025-08-26 22:00:00+03:00,2871.0,864.0,,
40246712565082023CF3EDC928C8F197546DE026CFC96BB7426BB99EAF627AD6,2025-08-06 18:00:00+03:00,,5,2025-08-24 21:00:00+03:00,2871.0,864.0,,
34A71DF0B38349C2B1BB92C2DF3E9364D541EC790230098E3319630C632EE0E8,2025-08-06 08:00:00+03:00,,5,2025-08-21 21:00:00+03:00,2785.0,838.0,,
5387FEE20318ECEFDB081416B1256718C5781DE1A65EF38EFAD3ABE9EECE811D,2025-08-06 08:00:00+03:00,,5,2025-08-21 21:00:00+03:00,2893.0,871.0,,
