hash_placement_id,views,clicks
5DC459C71F4739C3DBD5872B4D442295864CF5715F704B19E02E1A581453561A,24959.0,0.0
FFF34F7132E007091FBCE524003A0945F97FCFBD059CCA504A96429144E54063,30436.0,3.0
F49B5A71B985A06F318F2DF19CEE16DA924B5148AC4B34821E21A360C6552DA8,11817.0,0.0
EB89133B8BD3A0EF5545CA41D67A7B8552032D0194D7BFBED6DC5B49FD0B734D,25862.0,2.0
22AA41C5D41F752487E61AAAD47BC10BB3010F79AB9980C930E2A037508B4CA8,23869.0,4.0
4D1C75C28D2A0352960EBEDCE36E3B275A78C586B4495DBDB64A1F0AFFF58F5A,5123.0,1.0
B8F91E3A5B5C5AE963323B8368D11E18B5B4161234E9C67EE26FECEEEC92F9F0,39203.0,6.0
C52191910B21B02C173759F5D61825597834929FD0E5494EFDC88C284B3F0F1E,61107.0,0.0
624E35F6360FB202BA6B30190C8F57E641D12DC9348984126F4140ECC84A5FED,49031.0,97.0
7A5EBEA09DA25D8366FECB2033A5E90DAB0B6354C60CEE7D886743D18B1E7594,6882.0,1.0
37D2C05E6320B12B5D1CB3C43A154BECD490688FF68BA9C79E95EDC1E5534440,44099.0,14.0
108780CD4CFFBF7C68D9BF271044CE423495486D176E140385975E3CBAFBAE01,1373.0,1.0
916935C530981DE9256888E0B044FF2ED7A7D8D7031D2AAC469A76B12F980544,28066.0,0.0
EFB90E60B24D06E50C85E4A0BFB3F26DEE6FDCFF56B85AF8A69A2667571D8F45,27187.0,0.0
4AD946C592BAADA24B46C27D0E7F3660863D1DAD9DB2BA31F61D9F8B97A93DC7,7410.0,0.0
EE47968EC53BBE68EAF52703D6CAB88D710F59DE77EDF4826B4CCAAD0AED36AB,10480.0,13.0
EFEDF8DD670B6D11DB56245992D2768048932C602658B258D9B97200E6C091EB,15113.0,0.0
716F129DC3414142805C606E71E6F3E08227B428F0B87FE386F8EC95D65F2201,27717.0,2.0
C9E9185C5F86C372496D75E4B868B598E6D8785C8025F940F5E6B68B1D431187,5921.0,1.0
764B5FCC0A926C6DE284D6159A22518D4808CDBF49113CD296830D7B16920E29,12992.0,11.0
F7A13FBD11A5BEBCE6BFCD0B1666545FF83D11BC39EB2E39C5A19775508AF495,90478.0,4.0
A76C64F33C91D96C66F16EDB1D904FA5AC1047526302D18755394B4216BA87E0,39766.0,0.0
F0443E9B32695CECC433EB576A3E0D491AE2C170E2A0A15A8F0483C80EDBE716,10143.0,2.0
AE3B052CB87D8B054655AF19D76C7AAC166B5E810206D649D8FEAF49BB9F0593,13630.0,4.0
E0E836669F74E49D588C176D9D5D97088FC3C255FBDE03EA9E0C4EE3A6EBEA29,17377.0,8.0
815573775E968B26DBC289D9CEE3FAA6FFD200DD7AC7DB90A023E5134B55E1EE,74901.0,253.0
248CFB6D0AEEBF167767A55A5FBAA07D7C3154510160489C292A2348CB73B79B,15449.0,7.0
AAE8CA3C39C83E63ACF74D94F209C0270BC79D864F3B45D39E1B621A036406A6,22684.0,1.0
C078D3D2290A8A0D0C39C6494682078DDB99F4B9F255F2BBC3BE43EEA7E914D5,3451.0,0.0
39DD8755B9B8BFCD7EBFDDEA520B3076142BA5506E093C54ACB923B55F7E6E78,27490.0,5.0
B732C3FE149F4FB39F76260CBB57B4A5740223EF480D3344BDFF586D47C97A60,5123.0,1.0
98641F8016A01D3563AFE3BF4A88B0B3A31EF064E201B8FE69A1E1B0026B8AC2,14388.0,0.0
D93C80285580F3E2F1B58053265EEE398F9EB8C6B0D65B7180E2542EF74B6E45,5888.0,0.0
BDF839F60B199A04E3700EC6210091482F567E8D84F5ED6D47D24CC292886C14,2922.0,0.0
5A1E2F5FE655244B75CF77245A04D9AD9920764AC15B9420BB0E840EE28EED09,10723.0,0.0
8E9C586D7EAF8CF96E29BF495F5F6F62F5F43CF9B6870EA923BE60D1BBF866A7,29683.0,1.0
67DF4E7996C050B46E2F2F76B431718C42648CA1D2666190CC6341A791EB7BEA,7206.0,24.0
D518B82E2AFB2FF73D35ECE39F90D941826A16197C26EAB7EA73570A74B18150,126.0,1.0
835AEA314F799F47930E3C7E1E900C845BAD9164DB927FBE1D9BE66578E5EE14,3786.0,0.0
C04DFF94829A0FCF13F52E2D935C7A58EB014951D26142B5316802A565E84B33,14318.0,2.0
A64D0F1368B6E0D7224385D72568A908E916BB950024CC6741C73DA7D777F914,55080.0,11.0
DEA3A60C94E9F799DA50998C83C6A5677FB575AE0CA14FDDA88CB1C4DEB229F4,9969.0,2.0
BB08DEAEB0E2FCE9BB14E5E9CF3275FAE1D3C8B8631F4E46A2E8A842EC96AE3C,83927.0,21.0
86377B6F36599335406B57B68BF69FBBDC060A148860C0316559D9CE630D2791,8516.0,0.0
10ECB0A6CFD540C7A0EA50942919B6ED98EC19C22C63EBCF0F0D70119290E42D,3868.0,0.0
7BCFCE56AE00039D870D0229F8B6A4B6480A9A5443BB6DE2658A0B2B03D45102,151220.0,3.0
9FB5AA3A9AC18799E366F5BB2712755395A8BF9478BC887358A6C9A832D8279A,7504.0,0.0
C202B1881DD75904FD5A17B00A1D605AD6F19640726FEAD217CD274AE1580446,6257.0,4.0
6A551776EEADDABE5D552EA403FABAAA81825F6F05D7D945439CCD4E7DC09029,13649.0,0.0
68E639E7EB665F8EC28DD6F67D830D2C1CEEDF20B5C4D9CB79A1532BFFD1DD7C,64698.0,162.0
2AC1CE8A09F8D4EA59484998D120FFCD67B0A667FFD0FAA6B5D4866F36804DD1,87745.0,3.0
4A8532D8556F211E11F4572DA638F13B39B9635B180769770006791FBE3F35B8,74693.0,0.0
A584D805344B1C96D49BE9BC42B23B84076F83A22B120C4C5F20FE677A1CDF66,37996.0,0.0
53926DAC525BC07094B6C517C9227B2EC5070BE3F05D5DAE761DBFFB7DB0A4CE,27010.0,3.0
E6C3B6F798B0E8D63406A281CF31ED72A005F9AABA8970BA3D008F2254001146,8217.0,1.0
C9B9F898039ECA6FF24503F5AE58540333823038E5C17E868A69364A7207C24E,3633.0,0.0
1E4AEB2333FC10B04D3DB474D97A99A3E82F44F25D669B0F56EF09795B473FDB,55194.0,10.0
08C0C63115FFD502B01DDD42A10EACB2357799732BDAFEBB0A3FD265B8143915,4332.0,0.0
846BCA1536D8376B8EC921D4649D2F73841241498E25028E6D29E53BA85FB9F6,92992.0,16.0
73E9462E695E2F2B8D5B3BBE88D75E2C34AE757E151DCD37EBF0E7D9C3887DAD,85074.0,9.0
BD50239742C0B0B280A2532B6D49E8F0972C1F47F3DE08990FE98163C2D06AD9,984.0,0.0
FCAE80C0946931A1151E5509B8AD41F74AE8E6808F50F05FBFB7D1BA15B921F3,5226.0,0.0
5243EECAE5DF3D015B658AABC687808C54A295787100DBF4172E24CABB593B98,7770.0,2.0
CC9951EFF4EFC5F82CBE29114B34B5729FD334FEE20AA8C15D51A04EAF93006E,81574.0,4.0
C7F553CC5D5606A3BB6C3DB90707DD58F0CD488F801B63C9FA74E309608C9B39,51390.0,17.0
070447D68532DE66492990D1A049889DE3BC88607C05CC26AE5F749335EBBF11,3641.0,0.0
8187946949B28E342275F03B91FD4F863BA3D7D614A54A54212372F54BC00A72,38034.0,2.0
FC8CF0CB7EE532304DC5F62FF63B096168F1F39744CF4016870EC775DCF8421F,29187.0,0.0
DBD7677D8C156BBC28717BF234F6BFC46A91CD4A1E3C28593550A6048AFF9A6E,9120.0,0.0
FF108B68B0E9BC1E5A744F80F9EF1B8575C7D041EEB3E8D2EAE300347DE6E7FC,165841.0,0.0
66EB641F632D72A9467408FEE42968D30C8768CDB9A402D197E05CC7D439D53B,3133.0,2.0
C4E2E9A17E38D281B86A468FABD6B9EED6B88A0F229EEF8AEB3AAA5B640B0CBA,68705.0,1.0
A1E64DD913D1EAA6766AD5C38DAFAFE43247CC4B47C1F7C1C977250770841D81,11921.0,0.0
56BB5679AA3984A0133F2AE684220721BBFBD9F5B84E95D7DFE75D154E309661,24136.0,2.0
5670DF48D351729C53C1ADE7892C10212331BB95B9961F92A8973C9A42C62704,9268.0,0.0
AE7AF4300033919500AC26A31370B308C479B84422EFAC02F3C6E5D4BC0B2DE1,8232.0,2.0
AF4FB2EBC14B6AE6305BC14E34A79EC2A3B1AF04BA21A7EB2E8C8715268AAC76,1667.0,1.0
308923049AAF214461C178E873CF9CCC25B99F5F89949F3B034664A4C69B7A23,4101.0,0.0
7869B5E3D71081FF8B3AF68CDE7B48DC7E591D1B3ED57F03956318DD9B1EC63A,28123.0,10.0
5B65463535FA8BC95D0472C634B17AC7E7A41DA1AE0F024253BD25E7B0725E30,343.0,0.0
6AB461A57280987743957C60C17E3E2D160991EA5C686640848E51A5A782AECA,14907.0,0.0
41A3782538BCAEC40B61346942189F6C53EBD308A61289EAA922C3F13E977A24,12530.0,10.0
C8DED5B79300927A4CA3F1763F543196F73ED3B844F6FB59FC2C685F32C4BF98,48310.0,6.0
900B8DD9FDC9BCB06E4F62ECB491BC4516257720434637274C3178AF8030C415,61090.0,0.0
5AEEDCB2320F7B3D376243ED9324BD4D50A0848BD0DD8ADC4B7BC0B909ED4A91,4795.0,0.0
DF7276B5AC83E5CACC6542C89C832F9085BDD26130435F406B570BC516DBEE65,17387.0,17.0
35F26ED144824647F8F5EFC41352D5489765F584F11589F81D4A5F375CDB9F86,97398.0,7.0
65E8E0B8280FB480332749FDFCD9BB7ED06E5680474045A5DF2E75A3A39D2285,2808.0,2.0
812DF926876AD244A15064C2A7C48B4456009FA528054F97BA62A5637EC89F75,72897.0,71.0
0C658EB5D61E88C86F37613342BBCE6CBF278A9A86BA6514DC7E5C205F76C99F,13433.0,7.0
876AE30B6B93039E5A5A4AEC6485637001698C40DC09C12512E70273C7090D38,23240.0,1.0
069D49544B5C7AB33D139D3D8741132F62A135664ABF25AFD192257A447BBA8A,3098.0,1.0
A46C2E695B2E8C659D8F00606FBA7D3AF7C81D75030D18A54D6B7B17D17692FD,10580.0,0.0
E15EBCC90B82B8E1546405B6791AF468E01F815A2EA2EF65F03EE68A6E8F6D64,26358.0,0.0
9E708C83CB3BDF1624C1B66A3CD56B0413A9120A7870C2EF08C479905CAD49E8,82019.0,4.0
B4E9409A0BE4263874D58A5934316D57C46B2BEF781607C06E695DB683461A40,17989.0,5.0
7CEC036AE38D7E91CDA09DA266C51858F00F9A1AB2B1EC61EF07F25215CDF5A8,2968.0,1.0
9F309FC4D579AD720EC0CB9B719E771CC17FFB05EBE539D70799CCFF44483231,4340.0,0.0
6CFBE171A4E87A12A2367BDBB26E9F2CD72DB6B0A6B925BA8A4E01B29D80422D,3072.0,0.0
2C5CC2E734AEA5F83D466B34A12BA0043DAAA4E454B59E2A1C7DBE6D4AA44420,10878.0,0.0
7E7FB041A275DFA121ABEE61CE2E103DF9E551CA8969CAADB6286F7648D1517E,19002.0,0.0
BF0555FA634E5FE4480892570F18096B0B35C4DFE36EBBDD2E268662ABB2B81B,2976.0,0.0
890AFD271AA90068805193089765AC4ACB73662351CC9009219349595E8FC4F3,16701.0,19.0
75AF4B97DE9E636B2F2452918EF1AD8D17580F76516E472A8694A172E359668A,8725.0,4.0
FF805620597E92258A4FDF2324268ECB9704A8D0600924EFC10FF253EDDEAB01,2856.0,1.0
59D6329D2A3DC7EEE4B7899AF4641CC028EE9252DB4B531B0C9E4E3E4C1BE656,95330.0,2.0
20706FB36CF9AF51B8622C8EE3CDDD44CC73505AF4C3CDAAC5E30360FBEAFB27,47855.0,0.0
C05918E95BF1B7E547C3623B59E95B84C458C8E7F58206EC7EBFA891FE4BA030,30276.0,2.0
78ED73B89F6719C06DB70E708592CF3FDEE869C3D3CC78D855BF625534C5AD8A,10392.0,2.0
D2C6DBA9F8099452BE01CF247A5DF41AE67CA05F035F69407183F3D063162E14,2932.0,0.0
BF780DA66060B71B1A1F3FFBE9B0B3BF3A343F972C8ADB496798AC4DB00DD80C,2999.0,3.0
1FBFA652B37E650DD6E3AFFF4A361C6074E5E8FBCCDFB43BF2C146A5D85C713C,85982.0,0.0
31308B5F3AF77BD3A2B87101D8BC0E1B0AAC109A7D305C005A6C746ED800CC37,88812.0,12.0
4BBCD97E4D538BC5DA6A88208B59CAF366322B75DC8E4A2AB66129E3F5EF1D46,2377.0,1.0
17D0850DF33C858F465709648ED6F8E2D0209F5C8CA6F46DE3AC35FB87B2B09A,99987.0,4.0
EADBA67144892916F2B3247A27A662C7DDA14E7BFD0AFAC64FA0AEDE67BE78F6,24612.0,2.0
D5A2ABE20D3221C6EE3CF51A4B20A638AEE7906262E7C403F45FD62D20DB373B,6982.0,0.0
64DDD8753060E7093E84D208E7A508CDF523930C91289DCF7C21538023AB61D1,1813.0,0.0
3CB61BD54EFFFE4667CABC611412D47DD675D7B96EB7913BDF2354B0B4152305,24746.0,0.0
6EA8E3B9D26D8397E9ABB4C1D555FF6BCA8BE07E9C9DAA120F491DC411925BB4,15249.0,12.0
226674FCE2B953BC12504EF9342C7B003A945A52A1507A471DC5EEC057FEBB4D,172404.0,52.0
103FAACAD528F5769B3B60ACF6E02FE80B18A28224890EBA96B309EF4DAF800E,26748.0,4.0
2560368AEB2EB05621A39E8A3771AC872CA694CB9774E93F47EE6FB82BA584C3,6595.0,2.0
943D04D42CCDD8043A4B7516B735D795D2C02EE617C2AE188EC09DEDB89FF5A6,7102.0,0.0
A4F9F5D1AF06970465FE29F65F914E2E616BA20362A43CB30C8BC96D5A81B108,40025.0,0.0
4069DC1609079CEC344E412B7EFB1819E56CF959336A328CAB1F55E86FF28D21,59185.0,1.0
2169178248B7C00641DC704AF56BB57ABE382D5DA8A6881D59C01B9D09921A75,38819.0,8.0
A9C02571A9EB129C13C2AE95B1B174DF139A1A8207908ACF028A56A04DF84D36,56364.0,3.0
082E14DDCBC76641D7CC72C7EF2A5B598ED46BB695FBD4E2601DD78863461DDC,71673.0,14.0
7EA476BD269EFE15B0E1EFF8919D2330ABC39722A42F7B9A992E924523762FCD,39386.0,4.0
F89328F7804B950087F0FABDE05183A45BE91AACA59F8D029BB1932BFBC87BC7,29856.0,10.0
E650EBD383B27C0E560645FE83A06BB353C6816B1B27039DF3AC6C5BA4E967D5,3583.0,11.0
CD5E4A685AA4BECF852134F88E3D26646A17480963A201D757A85BCDA06B90CB,24531.0,4.0
1A680B367060A25E6E8B93BAFA46F9869C8992874A2212490BDAD38670C86A35,26190.0,0.0
2378926A9BCC79F385034655E9F4E1027EB6CA96CFBFB872DCBB5D09DBBC196E,9673.0,0.0
D2E7C4F17A70BB40252529B72548C40F730957775F8711098C657F116D720DD2,38839.0,21.0
2B2AC07813FDE25641019289246D80A85054B31D93CD9DD4D8F4A3E717A017E1,16201.0,4.0
3A8DBBDB882D064B72C3DF46C73A0F67338E9D842FE74E8CC08E8CD678B30FFB,6499.0,0.0
63ADEADA6605B9C8DD505F7F351E0C3DC03C77C19A53B41879A3123A087477B1,34773.0,35.0
EFFE131F49AF565F8A59EC5923AB039E46840E63F74D9FB94304200B0FC158A2,4773.0,0.0
FFD73B9E3B779A53B1D50C59AA31CB79A969302EE25B69505D86A0033EE9F01E,59062.0,1.0
DD93F6FB6ED1BA055F59F7D057E6BD082E2F96749105A261F7D3511C49DCE50E,34016.0,5.0
C3CF206E8D4EB573101576DADF25098469466C954DC00A6373DDB63F94E3E8BA,1331.0,0.0
4B799DB01417EC9E46D3FCD0BDFB44A3D67803403D0750792A4AD39396EFE8FE,41342.0,0.0
BB35BCA03C0E47271E1B0254E45DDAF5A43AE5C27800D265CC2CAB5C460C6FAC,9556.0,1.0
E837D21AC9830BD38CC3BB328416BD9ED534656DFDC93715E3393206E1F6B178,3234.0,0.0
B5C5EE816EFC97C801A03E1A3744265E92FDCECA7168F69B994F2DF65FA1BA40,1893.0,0.0
B67A6B8F64A5400C659AA1FABB949CE5D4FCE8A4EB3F337426002B17B1EB124C,72171.0,8.0
CB51AA829CD502AEC3A45A74DB15B46A4CF78F21CBD82E14D392576B88461EBF,5439.0,27.0
F98BE25EF9EB1115CA4EFA7AFDC27E98EBD255A85DA1ACBBE54E0C836D7E7E1D,32011.0,1.0
637301C18392D892FA5C4E63A4A1349F4D7E3C49215E083B97994695E8FF2B52,5711.0,2.0
17E07E2750F3E5656E5DA1728AEEBF94189A94D279FAF701EE79C795A7D5B91B,6310.0,18.0
6A433E11C7F08A9F426C03061287C8B985516667787465F643C763F3EC1A95AF,3541.0,0.0
7182DD431B5C8833ED3C8A02C8615780DF8DCA7D83ED4166962B207F45A656B5,4018.0,0.0
974A372E3758FAE94CF42665160E896697B0580C84C3B0CD5F44F54D31C6C297,3335.0,2.0
EC0033A7957E20761FCB9D0EDCD11742043369E917D41982F998CC56A6CD8C92,47331.0,0.0
AE6CCE4B004D72861A57B9A782BFA7970EF01225CB9F619D4ED553135D5DDA8E,15299.0,0.0
38FBB36FA36CEDD84F37F3F9449EC9C32935F68BBE9802DBAEBAC41A3243B7F1,21911.0,0.0
434B9014781626A7EC08A107851DB96CCB56585209BE5916A8BC9079D537F932,7704.0,0.0
315865408608290D8BC3F51447A6DB84F5A4D569DE8B8EBF8E0ED095A513B562,2267.0,0.0
C87CCEC706852A0D32EDB23EFE89E070566A33D085763F73C6E97A1F382DA3D7,57767.0,46.0
4E8870CAADFF49C10FAAD3C892FDF22D438E4836C0F3E92FCAF0929F0746633D,3634.0,0.0
31640791D6087AF3A3A9B25D1975E45910598B3E07044DD6B58F01D0B08A7536,6345.0,2.0
07409A9AC004FE325A1EE3D3C5B7E70AD22EC34F637B863B987B26333918CA8D,8112.0,0.0
F59321C838FD9B7BEA34619333504D44775F2E165C7232349404987D7E90FE0F,19362.0,3.0
BEA57767EA000497BF4BC408B637583176F6C98FAB8E5CF25D018AA4D3160FBA,18074.0,0.0
D233CC0FD0046440844CECE7980FCE7097A49EF62A73E07F0DE108395A30C32C,72111.0,21.0
05BEEA4A283D8B4F7F2C1481C0BF8A712028D276D6D79ABB628978542BC08B33,9467.0,0.0
D84DFACA7672511888E4458DA1DC97C70716DCF60B4ACB4EFB21C34510BDC41A,1701.0,0.0
7F049C089DD9CBA4C14CD6C77C6920B564E84E55A6200ED667C291953140C625,65045.0,1.0
FA5E7E54261ED3F32DFF18307EBB522F53A752381FF3278C01EB70DBA576643C,14801.0,3.0
0415B1F078CD88453F2E68A8E6BD8DBC1DED32DBB291B609B88839731F4220D9,16920.0,0.0
4EE0C304E17225A798039FB419EEDC7E351CA39F6CC460D1A4CCFBD94FFCBA07,34892.0,8.0
17C2920C6412FB751DC47062D2EC088B635EE778E1403E5661FCFF2D1012696D,9344.0,1.0
709438539F015A86A497AF0DC9C9E67F3042409E29B9E597387F82F6E2ADACE2,40821.0,27.0
A7AF991407DBDF500F74A3BAECC901D675CE2ADAEB9A7954DE6DDEB05B2600DD,3679.0,0.0
2F13B427EFB3313D183B45DE9892EEAA651AAB2ABC4017F88BA2AA77614EDEB4,5755.0,14.0
738C7D2559EE8E55C4CAE7410693DA255DD15A35ABA1068766B8EEB0574E935B,4052.0,0.0
9C874344BEA49C17462F98BD04317D2188CCDCB6B131E5B3A4868CDD33B4DFBC,46291.0,11.0
96C832C65106349F8288B9C943573BA738671B8A8578BBF3C8951D45939870B0,5097.0,3.0
28CED4B2A9C75BAA21FD6C9179F56A0597E4D817B8259B06DAD77856F0CCC0CE,11906.0,0.0
E734459D8422C8DBB49ABDEFB87704F4B2F2C54AF4700C520337271326F18AFD,1322.0,1.0
16810ECA4CF74D40C2132CAEAA664DC7C8A3C8F6E3BC41EF9B7AF25C938F918B,58153.0,1.0
B92A1C925019D9EBD0F346120FAD95EAC97DE2CFF8949623D5D85D4DCADBFE06,9680.0,0.0
F9E256279FAB8D26241EC7D6B7321A08EE368C58E0B7F02C66C6C1C927D227F7,5009.0,0.0
B82215E60AFB2AC75E06654B2B160898B12F7BB3BB26E192F33491ACF3D10B9A,54450.0,6.0
450781A2AE2539DA1DF544B5545E9EBA59930BDE4B5DCE385A50573958DFB501,2674.0,0.0
FB0924424CA6FE968898C408C84C932BA3AEC5698674E2523026AC41E4F09442,28333.0,1.0
EC7CCAC48C1F98EBC09EB0DDAA3ED1F12B15874E2AB3EA1AD9310312C24A36F5,15040.0,0.0
65DBC2D365678DBC9C447406CE9AFD46EFADE47FF58999F3A6DD5003A4274C64,75062.0,2.0
BDA4BB7FF8CFA80BAF741680BFAA69B8E640A205753F6841B05F76A98AD6A952,4550.0,1.0
AB0F9D61FF09DA75C0ADD2AFE6CBBEA81EA1BE64169F3751F55FBD70D5E79F88,7248.0,0.0
D06EE57190131F99E711B4FFBBFB9180B194405A00D48F5C9B32B20F5B807700,931.0,0.0
4B63CF70390B372FBCFA3E325EF70100437BE465172D961409F49AB545657E8C,790.0,0.0
EC4E89681FE1084483D1D49F44552090C9DA0002CCBC2978B1BAA3935AE5F7C9,2233.0,0.0
0CC668BAE578C3213045B2992DE5FA57F02D60BF439574CFC42876D0849E9A11,4416.0,2.0
B0D0EB28F881269CE5B3B4CDF1C6757FA8D5FA34EA5F969B4BA5E6F900F67C63,10367.0,1.0
9C40E32B0B50B13A98650406DAD51F1B3FE0E7D0C1E1F47F29C3CECD8A38F8E2,14035.0,2.0
26B4131284F662062099C43C3D54C769968A18431021E54715BD318221115F8D,6384.0,0.0
E2F8805278C624C7C1D7672CF9F7965342E3A15177C1641494F7ED1363639062,21001.0,0.0
F098D99DFFC31BE7556A3D574E24F8B7A4213E34A5788BE57598FE8C6B6A7F4F,20703.0,3.0
E5D8D6F52E0339D5CF1445F77E1FAC380E88620802B99B74E46004A771ECAD6D,24898.0,1.0
834D0C4A3D5EE32B571F957F2CAC706E7E6F0ED8F9192C4CE3B3FAC7E1BC0DA2,2939.0,1.0
0A20FD2A2089D2C29A67309E2F340553A87AFBEB4B3C2E92323E82A4373E841D,26831.0,1.0
FAFE936EBD83F2A255F5444175978EB39A395BF8436CC6378CDDC56CA88A3014,17035.0,0.0
B8124AFAEDF00C7B57135D2A2CCDC79275FB876D8B26BEA9DAAB579EFA43E71C,15831.0,0.0
FEEE8278F4926B6BDB58E3A362BAFC26B19484CD3C27C4F836E68493E9C9AE3E,11999.0,0.0
5A94D8F60155DC4613AD736AA74AC00A79E665D0F2B453DDB8A85B417190F292,4813.0,1.0
011AF72A910AC4ACF367EEF9E6B761E0980842C30D4E9809840F4141D5163EDE,2730.0,1.0
96A1B74A5B8A5422D904EC904A2DA45CA16548377915ACFF1AF1311AF13646E4,36711.0,0.0
558C336A628A937BBE1C21E441487854133888F61B4F6B334C7405652252423E,26792.0,6.0
D09FE646F930AE971AA1548C3E46DEFE207A34342BAD9F34499D54400D493FFF,8079.0,0.0
E0ABF16CE31CEF15402A512F8BAA05E5BF598C9C8D36D338541B29AC23BA6EE9,65500.0,64.0
FA66B244586B8E3BADB6816E317BAAE1CC45BA242784A024FF8AA3B16EFF0676,59550.0,3.0
2BBCE7B7F67B8A92962C89D448C0A724AB7F1F28041BA5F8180504858C12DE69,23972.0,1.0
D94E173CFEF0023F36F132ECA972D4442DE24E336EC8E12ED71C20BB548CE541,42818.0,0.0
5DA3CB5EA15A9AE6F42BF7B98022C817DC374BBE33FF84F138D0FE9AE8F66ECC,9369.0,0.0
41DB38D0695A9E7C624017BA9E79E2EB7F9E9348B0CCEFD4173A7CB8A0BF8E74,17093.0,6.0
1FEF16D4109B3E8B084A7B2E78845D808A43E8FF87F9B38A378E5BA8F9C89579,100440.0,5.0
8C72AA205B07E5D749AAD32A752523C1BC27430E4B3A11273958549167199E72,3759.0,0.0
E6C09EDA60B1B2CE31852F69E86AD0093396B840D87BA02D313D0D1BDC112F4C,5072.0,19.0
62C2BF72694FBE5BD4780EE387E7D6417671F40B907E037D85241965E61B65EB,1546.0,0.0
E3E4C8BCF9ACB0E077E89A0504A2BB931BEFC38B47195E6A5342975DC11E8A1A,14917.0,0.0
9496CED87D9DC218FB3127E979EA2E708D9A80E4224AA13229EFFEB39280914F,25822.0,7.0
6195DF46A1EE6B6984140DC3C3E6D772765010745D6C3F1DDD736DDBBD564CCA,30507.0,6.0
0579DB6D19E3CB029A7CEE2CD807E5E2007F597AB3D7150DFBC075C8439E6905,9569.0,0.0
61E8D9A4845408E30C1EF09B8E11B39E04D4FAA814A25259067F70DDBD445608,847.0,0.0
306F9EC8250AE2CF41650946E4F91DC21DFC9C4825BCCA80CF613CE2F26A9A16,62551.0,41.0
D3FF420A3DBFA1441123F4B24C8E0EDFA0E374BD6BEBB9B8EC071ADDC479A27C,1873.0,0.0
15CB6F57162B1426B085F6C17A30088EC1AC4C450B0D8898FC9AD7A60DAC517A,11607.0,6.0
1757AB34B239F683B60E5F3F5C5981970943C654F92B27701FAD0E26067023AA,29226.0,0.0
729C2EFDE0AAFBCE7926798E05EE3F54FE6323719E94AD98772FD3372CD26BE2,61055.0,3.0
BCB4120C9684510344416686B07C04A5A833A0943BCB23FF5A6FB1B7EDE9BDC2,23051.0,6.0
7D6903AD387E893DF5B766269018FB0F5191D75BA21DAB86FAF550A58B23CF7B,11325.0,22.0
074E9E7A2E71ACB78627F781AA78858471BA7F431B0E80838C0F0EDF3BA86ED9,23793.0,1.0
D841702B66DFFBE4759FB6C70A842127E76D58D44F07F12326B0073D6A2AA0B1,25393.0,1.0
E54ECCA35416B6F54405B0312A7C8568A17361E03FB6CABA26C824DE66B2E85F,9124.0,0.0
D1250704C2572645C220000CCDE060FE422A528082A5BB64B6318D1B697A8469,4046.0,16.0
437D915C1805CA45A055E2F3B37E78D6C2DC5C724A52DE3E480D34B6E9EE3175,16547.0,4.0
CD767FF3F74CE61E2402A923F0517557E88B1BDDDC3C52D702B3C348E691C6B6,59877.0,1.0
832BB441D9DDCB7105AF0CA3E8EC2BA30A5AF38872725621531787C7AD3E210F,46270.0,0.0
9CDE90D8E2256CC3FF330FF8D5E425A3AD4AA984A7E408324E71489F38E05BB9,9190.0,0.0
B01C1C78127D3CC39881632BD7393A31B419AE99067B4E33CECA9606CE0E0144,38137.0,3.0
945C7F6E820BD890226C527E253D219132AFD2ADF30B5E02D73BD74C9948D06A,3251.0,1.0
5AD9FE378347FD229769A7C9C1A45A29D43D180D8FBC8170EB4D3484E05156E7,9283.0,2.0
D9E508F79BC176C231452726B9694F47B19662A29B9D224D2039FB466644216E,50753.0,0.0
01E0930B667DB0BB12BA9D1C17EDA73499E5A4E8B4122C133ABA3D3459F2B8FE,15070.0,3.0
48A6F876B151A3E9493DC2A9E1C84FE9695604C46DCADF5A7B0ABF8E2856771D,70414.0,2.0
09E2A24866A292C6466ED8689200D074B101122344B00B3C1A5FCF91668D8987,3706.0,0.0
8A8366B45C2476276349B81627F77A77A4B60CEF0763DED24694FE75F2E3C811,18360.0,0.0
7A63A9880B0A5EA49DCD022827F2F661C1E013893DB10ECC05D84CD1A2AB3519,26622.0,1.0
EC18C9E5FFD39B3A402C02CB974EC0E34953F4FC5F0307DDE59BA3C6F65A0F9A,35577.0,1.0
11F8E31CCBDBB7D91589ECF40713D3A8A5D17A7EC0CEBF641F975AF50A1EBA8D,14221.0,13.0
723A86741FE44741DAD3BE18B597B3FD0448CD8DC30471A32AB33EE2C6FC3AA3,17415.0,4.0
2279FE6078F4C84AD21E50D8775DA5AD3079EE155F289AFBE7C291EC66AE8DD5,14239721.0,4.0
B50C05B1052A5B52252F8C4EB27CF38DC85D950D0FA8998111BE56E64ED3EFF0,71627.0,6.0
18F3BD271A0AE07CCAF957C3FE4988EF13329AA7DBAE09411FAD655DA97E9D6D,40618.0,0.0
AD6EF361EA94338076BD4CBC0B6711E3E67C36F8CECA710F0E3FDA2D5D55CAE0,1586.0,0.0
0B1E85B5980BC83CA1AC55AEFA0AAB407369A5A0D7C512A3100EC59D7F33D456,37846.0,1.0
D821176C6EDCBDB0ABB1A7F20B4473F99D7035C845F5E636ECF8E7F3DE37C283,5384.0,0.0
